label,age,annual_income,tenure_months,support_tickets_90d,avg_monthly_spend,days_since_last_login,num_products,discount_pct,region_East,region_North,region_South,region_West,plan_Basic,plan_Plus,plan_Premium,channel_Mobile,channel_Phone,channel_Web
0,-1.559,1.24,1.7598,1.3334,-0.939,0.4945,-0.7124,-1.0776,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.7101,-0.517,-0.7539,-0.114,0.0427,-0.609,-0.7124,-0.6744,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-1.1817,0.1909,-0.4927,0.6097,1.1279,-0.9434,0.777,-1.1083,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1.7421,0.2783,1.6162,-0.114,0.8867,1.4124,0.0323,-0.9869,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.8933,-0.2983,1.3811,2.0571,-0.0142,-0.8359,2.2664,0.5399,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,-0.0499,0.6009,0.1145,0.6097,-0.4149,-0.2112,1.5217,-1.3965,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1.4592,-0.5279,2.0667,-0.114,0.9086,-0.6738,-0.7124,-0.1774,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.0444,0.9035,-0.9628,0.6097,0.6328,-0.9154,-0.7124,-1.5034,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.8988,-1.4542,0.1145,-1.5614,-0.6734,-0.9316,-0.7124,-0.2858,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.5535,-0.0226,-0.9563,-0.8377,-0.8519,-0.8624,0.0323,-1.2962,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.516,2.0388,1.1069,-1.5614,-2.1425,-0.9095,0.0323,0.1416,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-1.0874,-1.0866,1.0481,0.6097,0.1071,0.3884,2.2664,-0.7214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.2385,-0.7436,2.2234,-0.8377,-0.132,-0.3438,0.777,-0.404,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-0.9931,0.5235,-0.2316,1.3334,1.0992,-0.578,-0.7124,2.0278,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-1.4647,0.168,2.8698,0.6097,0.3142,-0.4616,-0.7124,-0.6728,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.8933,0.3499,-1.002,-1.5614,1.2992,1.5523,-0.7124,1.9307,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.9307,0.4972,-0.2838,0.6097,-0.7534,1.3343,-0.7124,-0.0867,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-1.4647,0.652,-0.9824,-0.114,1.1014,-0.3438,0.0323,-0.0624,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.516,1.157,-0.0357,-0.8377,-0.5829,1.0882,0.0323,-1.2913,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,-0.7101,0.4128,-0.9367,0.6097,-0.0102,-0.6119,-0.7124,-0.5659,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.5215,-0.2795,1.1134,0.6097,-1.5224,-0.5206,0.777,0.8167,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.7101,0.6922,0.2712,0.6097,0.1887,-0.0698,-0.7124,-0.4202,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.9931,1.9973,-1.0477,0.6097,-0.0102,-0.0447,-1.4572,-0.906,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.0444,-0.164,0.7282,-0.8377,-0.3185,-0.3512,0.0323,-1.2281,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-0.8988,-1.0592,1.91,-0.114,0.3963,-0.4896,2.2664,1.0985,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.233,1.1542,0.3952,-0.114,-0.0102,3.1199,0.0323,0.8507,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.1442,-0.151,-1.1848,-0.8377,-0.0102,0.6683,0.0323,1.8902,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.3329,-2.2314,-0.3752,0.6097,0.8063,-0.4337,-0.7124,-1.0322,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,-0.9931,0.8781,0.5585,-0.8377,-0.1531,0.2647,0.777,1.1373,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.6158,-0.0226,-0.4536,-0.8377,-0.5433,-0.6797,-0.7124,-1.2541,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0.7046,-0.1192,-1.0085,-0.114,-0.0062,-0.8786,-0.7124,-0.5449,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.516,0.3301,1.3093,-0.8377,2.6151,-0.5648,0.0323,0.1319,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-1.0874,0.1796,-0.4927,-0.8377,1.1165,-0.4867,0.777,0.9754,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.0444,0.7314,1.91,-0.8377,1.1258,-0.964,-0.7124,-1.2201,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.7046,-0.0226,-0.6756,0.6097,0.3912,0.6345,1.5217,1.9129,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-1.7476,-0.0226,-0.5384,-0.8377,0.1197,-0.5545,0.777,-0.2097,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.516,-0.2989,-0.7343,-0.114,-2.4696,-0.1478,0.777,-1.0549,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.7101,0.7627,-0.3883,2.0571,-0.7348,-0.9066,0.0323,0.2614,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0.516,0.6314,0.2516,-0.114,-0.534,-0.7961,1.5217,1.3883,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.8044,-1.0176,-0.9824,0.6097,-1.943,1.131,0.777,-0.5417,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-1.9362,1.1318,-1.0804,1.3334,-1.2181,-0.0815,0.0323,-0.1417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-1.7476,-0.5929,-1.3154,-1.5614,-2.0499,1.8941,0.777,-1.1051,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.0444,0.8363,-1.3546,0.6097,-0.0874,5.4211,0.0323,-0.0527,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.233,0.3676,-1.1783,-0.8377,0.7785,-0.5353,-0.7124,-0.4704,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.9931,1.9317,-0.6821,0.6097,1.0694,-0.6399,0.0323,-0.4575,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.6103,-0.2606,-0.0553,-0.114,0.3702,0.8908,1.5217,-0.7392,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-1.7476,-0.3944,0.1863,2.0571,-1.0219,5.3209,0.777,-1.4888,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.1442,-0.0436,-0.101,-0.114,-2.0006,-0.0285,2.2664,-0.6777,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-1.276,-0.3453,1.6684,-0.8377,-1.8234,-0.3438,0.0323,-0.1288,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.7101,0.8277,2.3083,-1.5614,-1.3309,0.4768,-1.4572,-0.7554,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.0444,-1.7416,-0.4862,0.6097,-0.9466,-0.5604,-0.7124,-0.906,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,-0.8988,-1.1434,-0.9759,-0.8377,-0.2099,-0.1626,-0.7124,-0.7019,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.4272,-1.1584,3.033,-0.8377,-1.0733,0.7346,-1.4572,-0.3652,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.9876,0.9875,1.244,0.6097,0.294,0.135,-1.4572,-0.5643,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.6158,1.796,1.12,0.6097,-0.2832,-0.9596,1.5217,0.4751,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.7989,-0.134,-0.7082,-0.8377,-0.0382,-0.5869,0.0323,-1.0225,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-1.1817,-0.2025,0.7674,-0.114,1.1035,-0.8314,1.5217,-1.3884,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.516,0.0515,-0.0945,-0.8377,-1.2412,-0.7268,-0.7124,-0.4979,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.4592,1.2125,-0.3034,-0.114,0.3744,1.2783,-0.7124,1.0029,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-1.9362,-1.009,-0.3034,0.6097,-0.063,-0.9449,-0.7124,-0.6194,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.8988,0.2305,0.3103,-0.114,-0.3854,-0.3438,2.2664,1.1049,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.516,1.014,1.7337,-1.5614,0.8458,-0.6252,0.0323,2.0132,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.2385,0.5099,3.0526,-0.8377,-0.0102,-0.0609,0.0323,-1.3188,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.3274,0.1786,-0.5907,1.3334,-1.0051,-0.2495,0.777,0.2323,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.7101,1.0415,-0.0357,-0.114,-0.2326,-0.7445,2.2664,2.6075,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.0444,-2.2314,-0.3295,-1.5614,0.2355,-0.8079,1.5217,0.9107,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.2385,0.6979,0.2255,-0.114,-0.3244,-0.7209,0.0323,0.9576,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.1762,-0.7185,-0.434,-1.5614,0.5423,-0.3114,-0.7124,-0.6825,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0.233,-1.9695,-0.7866,1.3334,0.2355,-0.6767,0.0323,-0.7019,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.3274,0.5206,-0.5842,0.6097,1.8027,1.844,0.0323,0.0639,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-0.5215,1.4377,-0.7017,-0.8377,-1.5948,-0.3836,-0.7124,0.8329,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.5215,-0.1691,-0.3687,1.3334,-0.1724,-0.9228,-1.4572,-0.1256,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.5215,0.9903,-1.1457,-0.8377,-0.9664,0.2706,-1.4572,0.9803,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0.3274,1.6914,-0.6886,0.6097,0.5617,-0.5987,-0.7124,1.5243,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-0.5215,1.3752,0.2189,-0.8377,-1.6824,0.0348,0.0323,-1.3901,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.233,1.7209,0.2059,-0.114,0.3011,-0.6664,1.5217,1.3397,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,2.1194,0.7662,0.0231,-0.8377,-0.6852,-0.1699,-1.4572,1.4692,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.8933,-0.0226,1.5574,-0.8377,-0.0102,0.4356,1.5217,-0.5109,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.4272,-1.7264,0.2646,2.0571,-1.5102,1.5391,2.2664,-0.995,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.1762,-0.2846,1.4921,-0.8377,-0.5185,-0.69,0.0323,0.8459,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.4272,-0.9196,3.0526,0.6097,1.047,-0.5898,-0.7124,-0.3037,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-1.9362,2.2855,0.8066,-1.5614,-0.0739,-0.3821,0.0323,-0.0349,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-1.0874,-0.21,-1.1457,0.6097,0.5853,1.5287,-0.7124,-0.9092,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-1.9362,0.1081,0.0688,-0.114,1.633,1.2385,-0.7124,-0.8315,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.4272,0.5635,-0.0945,-1.5614,0.2178,-0.8904,0.0323,0.0914,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.0499,0.0234,1.91,0.6097,-0.0102,-0.8447,-1.4572,0.8572,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.6478,1.7795,-0.336,1.3334,0.4232,-0.3246,-1.4572,-0.6097,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0.3274,-0.685,-0.878,-0.114,-0.5985,-0.8727,0.777,1.343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.2385,0.184,-0.6429,-0.8377,-0.5585,-0.5736,0.0323,0.5091,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.7989,-0.8125,-1.1326,-0.114,-1.5843,-0.827,0.0323,0.6597,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-1.9362,-1.4266,-1.5831,-0.114,0.8871,-0.0123,-1.4572,2.5475,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.233,-0.6735,2.798,1.3334,-0.0102,1.8794,-0.7124,-0.94,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.7046,-0.0623,-0.2185,1.3334,0.1353,4.5018,-1.4572,0.7827,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,-1.559,-0.4794,-1.0869,1.3334,-0.0102,-0.5294,-0.7124,1.8772,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.1762,-0.7592,2.0993,-0.114,0.3916,-0.1051,-1.4572,-0.6129,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.3274,-1.5183,2.4846,-0.114,-0.8186,0.8776,0.0323,-0.3814,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.5215,-0.1113,-0.0553,-1.5614,-0.1918,-0.8609,0.777,0.7196,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.6103,-1.623,-1.1718,-0.114,0.8383,0.1394,0.0323,0.4006,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,2.308,0.7852,-0.6299,-0.8377,0.7503,-0.4764,2.2664,-1.1715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.1387,0.0647,-0.434,-0.114,-0.071,-0.7593,1.5217,0.2663,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0.233,-1.5728,-0.1859,-0.114,-1.8352,-0.4867,0.0323,-1.4694,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,-0.5215,-0.3518,-1.0281,-0.8377,2.975,-0.9051,-0.7124,1.0645,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.8988,-0.8228,0.9306,2.0571,1.7151,0.1586,0.0323,-0.6291,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.7989,0.3164,-1.446,-0.8377,0.6812,-0.7018,-0.7124,0.9754,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.8988,1.4024,1.1918,0.6097,-0.8098,-0.6222,0.0323,-0.9804,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.0444,-0.0226,1.564,0.6097,-0.1636,-0.8565,0.777,-0.1223,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.5215,0.0994,-0.5515,1.3334,-0.5976,0.935,0.0323,-1.1391,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.4217,-0.1932,-0.2969,1.3334,1.2281,-0.3291,-1.4572,-0.9707,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.3274,0.6909,1.8055,-1.5614,0.2165,-0.167,0.777,-1.0501,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.9876,0.2037,0.5062,1.3334,-0.8409,-0.1729,2.2664,-0.8671,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.6158,-0.8226,-0.5254,0.6097,-0.5244,-0.4734,0.0323,0.9333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.3329,-0.0226,-0.4275,-0.8377,-0.0102,-0.7755,0.0323,-0.4121,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-1.0874,-0.8694,0.3169,1.3334,1.5678,0.3295,0.0323,0.0315,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.5215,1.1212,2.5629,-0.114,1.4954,-0.8506,0.0323,-0.5287,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.3274,-0.0003,-0.4013,1.3334,0.7162,-0.8756,0.0323,-1.4062,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.7046,1.9987,-0.5515,-1.5614,-0.3038,0.2057,-0.7124,0.5706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,-0.9931,-0.0875,-0.1924,-1.5614,-2.5744,-0.7563,-0.7124,1.5567,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.8933,-0.7762,-0.1859,1.3334,0.2515,-0.6296,0.777,-0.6647,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1.3648,-1.6325,0.1014,-0.8377,-0.0504,-0.3629,0.777,-1.3609,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.4217,-1.9403,-0.2903,-0.8377,0.0928,-0.4086,0.0323,-0.7683,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.9307,-1.7074,1.2963,0.6097,0.0056,0.1998,0.0323,0.0882,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,-0.8988,0.2611,-0.9171,0.6097,-1.3886,-0.0447,0.0323,-1.2249,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-1.3703,0.518,0.2255,-0.114,0.5145,0.0098,-1.4572,1.1616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-1.9362,-1.7043,0.2712,-1.5614,0.5899,0.219,0.777,-0.7489,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.4592,0.9288,-0.8714,1.3334,0.6408,-0.6488,0.0323,-1.369,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.6103,-0.5366,0.2124,-1.5614,-0.0102,-0.6075,0.0323,-1.2929,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.1442,-0.0226,0.3038,-0.8377,0.5617,-0.4278,-0.7124,0.1238,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.233,1.6914,-1.5309,0.6097,-0.4629,-0.6281,0.777,-0.3215,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-1.1817,0.9307,-0.9759,-1.5614,-0.1202,3.0374,2.2664,-0.5546,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,2.4966,-0.3085,1.9818,-0.8377,0.0435,0.63,-1.4572,0.6646,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.0444,-0.9706,-0.7213,-0.114,0.0599,-0.8079,-1.4572,0.276,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.0444,-2.2314,-1.0869,-0.8377,0.9599,-0.9743,-0.7124,0.2096,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.7046,-0.7877,-1.3677,0.6097,0.6017,-0.939,0.0323,-0.2324,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.4217,-0.2475,-1.0216,-0.8377,2.0502,-0.7121,0.0323,1.0726,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.1387,-1.0727,-0.3295,-0.8377,2.1807,-0.8639,-0.7124,-0.8979,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.8988,-0.1625,-1.1195,1.3334,0.0317,-0.251,2.2664,-0.974,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.4217,0.0588,0.5258,-0.8377,-0.0102,0.8893,-1.4572,1.9938,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1.9307,-0.2621,-0.878,1.3334,1.2007,0.2986,-0.7124,-0.7554,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.3648,-0.7141,0.1079,-0.8377,-0.5947,-0.7475,0.0323,1.8951,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1.6478,0.1564,1.6684,0.6097,-0.8586,-0.4926,0.0323,-1.3302,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.6158,0.447,1.5444,-0.8377,-0.4511,-0.3011,0.777,-0.4607,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-1.0874,-1.1824,0.0884,-1.5614,-0.0102,0.6109,-1.4572,1.7218,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.1442,1.4773,-1.0543,1.3334,0.5697,0.77,0.0323,-0.4915,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0.0444,-0.1278,-0.2707,-1.5614,-1.6243,1.3225,-1.4572,0.875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.0819,-0.0029,0.1275,-0.8377,-1.1377,-0.2981,-0.7124,0.7374,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-1.8419,0.7301,3.0526,1.3334,0.2982,0.1542,1.5217,-1.5892,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.5535,0.225,-1.3677,-0.114,0.5806,-0.8668,2.2664,0.3618,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.2385,0.9906,-0.2642,0.6097,0.5996,-0.1832,-1.4572,0.6727,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,-0.5215,0.2824,0.4736,-0.114,-0.8439,-0.7062,0.777,-0.6485,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1,-1.0874,-0.6742,-0.114,-0.8377,-1.0371,-0.4396,-1.4572,-1.3982,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-1.7476,0.3614,0.0035,-0.114,-0.5606,-0.3438,-1.4572,0.8621,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.7989,-1.2391,-0.8453,-0.8377,0.1938,-0.6959,-0.7124,2.3435,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.0444,0.0925,0.9045,0.6097,1.452,-0.9287,1.5217,0.1303,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-1.3703,-0.0583,-0.1859,-0.8377,-2.1172,-0.9699,0.777,0.1108,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-1.3703,-0.2443,-0.0031,-1.5614,-0.2718,-0.9581,-1.4572,-0.6582,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.4272,-0.1596,1.0677,-0.8377,-0.0102,-0.9729,-1.4572,-1.4694,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.6478,-2.024,-0.4993,1.3334,-1.7178,-0.8683,-1.4572,0.514,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.3329,-0.6064,1.4399,-0.114,0.9283,-0.718,0.0323,1.2782,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-1.6533,0.0758,-1.1391,1.3334,0.5015,-0.7401,1.5217,-0.7716,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.3329,0.147,0.0622,-0.8377,0.4055,3.1641,0.0323,0.99,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.3329,-1.1157,-0.8845,-0.8377,0.8816,-0.6311,0.777,-0.7538,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,-1.9362,1.3229,-1.0281,-0.114,-0.5332,-0.3438,-1.4572,-0.4073,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
